y_true,y_pred,y_proba
0,0,0.21632590546446087
0,0,0.2482410200050757
1,0,0.056929729038813714
0,0,0.1633565163089547
0,0,0.0844339098215365
0,0,0.06289019965198132
0,0,0.10094326657930666
0,0,0.44196722801243143
0,0,0.29991025845768854
0,0,0.23933328449040456
0,0,0.09861528052205529
0,0,0.28077747600634057
0,0,0.15160452614001105
1,0,0.13613960825805405
1,0,0.42241351950847567
0,0,0.027787018018550914
0,0,0.21695468608374308
0,0,0.20523949050673415
0,0,0.23154457442429663
0,1,0.5016851973898946
0,0,0.13320700062982865
0,0,0.1366432839086709
0,1,0.6818162675673958
0,0,0.4675796180995828
0,0,0.1802070516262955
0,0,0.05952288552888424
0,0,0.27223073498818845
0,0,0.09670396918300984
0,0,0.024105163676534598
0,0,0.2752262584281192
0,0,0.08388827195906197
0,0,0.22787299177590353
1,1,0.512200166090477
0,0,0.08937547090721307
0,0,0.23746047512705407
0,0,0.06390654495382207
0,0,0.1976488100931902
0,0,0.05705753938480206
0,0,0.09802442743147403
0,0,0.23496656744918698
0,0,0.16655646691486428
1,0,0.11386873481870606
0,1,0.5376185247696315
1,0,0.3969947195117036
1,1,0.7764150730854673
0,0,0.1225936357742457
0,0,0.05504868570710333
0,0,0.2392397576068047
1,0,0.11127173388370185
0,0,0.04237763958700518
0,0,0.47715411032303817
0,0,0.2059936064903745
0,0,0.044908669821208676
0,0,0.2358821134295448
1,1,0.5770963939812366
0,0,0.4571261691691546
0,0,0.14610567659659043
0,0,0.18123151338896817
0,0,0.18831999243148734
1,0,0.43121100188485617
0,0,0.18673527977286913
1,0,0.4602008088705441
0,0,0.2849923908546772
1,0,0.36898679936508455
0,0,0.14630815514117776
0,0,0.17909405852462346
1,0,0.05259047667845792
0,0,0.4758377773098018
1,0,0.26973149584753475
0,0,0.17166876050290117
0,0,0.4284478332312735
0,1,0.8637963225929933
0,0,0.11603665127292968
0,0,0.24941053540489813
0,0,0.1769404284366594
0,0,0.06465545430802025
0,0,0.10769013016627886
1,1,0.7081089786578014
0,0,0.22067849678487872
0,0,0.2597099886091992
0,0,0.18036995111468
0,0,0.11494348736280557
0,0,0.04567156253141222
0,0,0.1415442320904505
0,0,0.033485953152778615
0,0,0.21272350618308383
0,0,0.12813662884763868
0,0,0.05417552973546966
1,0,0.2284761662779145
0,0,0.019537563881709238
0,0,0.2017614440435558
0,0,0.18296103140753447
0,0,0.1797794068642726
0,0,0.2228829297741153
0,0,0.10652160930083399
0,0,0.1872242429716744
1,0,0.36370117267792906
1,0,0.19513896250975293
1,0,0.40676939024155473
0,0,0.06652596641720925
1,1,0.5856839827650522
1,0,0.22558426466352924
0,0,0.224735163879702
1,0,0.222860394806883
0,1,0.5876148498138147
0,0,0.17283248382183444
0,0,0.2300456107720192
0,0,0.2750978964860624
0,0,0.2573026100939142
1,0,0.22132363066158764
0,0,0.24163412654808045
0,1,0.5105196217506268
0,0,0.048706830475802404
0,0,0.09201319612336281
0,0,0.24410004660388274
0,0,0.17527688761241808
0,0,0.11630318235444777
0,0,0.2083633685892574
0,0,0.05960342129272005
1,1,0.5429047383822346
1,0,0.23291167339010851
0,0,0.09610190259855333
0,0,0.17535585850195734
0,0,0.211484770918587
0,0,0.2260300558926055
0,0,0.23827392193649352
0,0,0.17936666346717933
0,0,0.040490043646554424
0,0,0.3203209027402681
0,0,0.07642222972132626
1,0,0.22107001816016908
0,0,0.26547768472551475
0,0,0.11850875536130541
0,0,0.1435620618658886
0,0,0.23145697323806508
0,0,0.21520136387385347
0,0,0.23681961649223163
0,0,0.4279573940702753
0,0,0.22556505290256287
1,0,0.3784224191143113
0,0,0.22986795766627496
0,0,0.21717536346912905
1,0,0.2686623798477821
0,0,0.23345512276903518
0,0,0.19839223528183542
0,0,0.15075722032594682
0,0,0.25022422750278034
0,0,0.22487974842977138
0,1,0.565487051150802
0,0,0.21465801489391956
0,0,0.05175318885859628
0,0,0.11286140624129183
0,0,0.2774237395591189
0,0,0.20507079237536344
0,0,0.26894541144815187
1,0,0.4827826734841391
0,0,0.19439512192402283
0,0,0.18985242050536327
0,0,0.11808620413355693
1,1,0.6093369513490464
0,0,0.229523775815266
0,0,0.17738806932331266
1,0,0.47735613017194906
1,0,0.059986342175601705
0,0,0.18765531679939587
0,0,0.16558440901620447
0,0,0.21695840022470975
0,0,0.2223614853455529
0,0,0.260816521937875
0,0,0.08349295068151624
0,0,0.18754245665022487
0,0,0.10672575761990201
0,0,0.0414023779160449
0,0,0.4197508650865924
0,0,0.021820980673159136
0,1,0.6034866760866402
0,0,0.24095124951401928
0,0,0.39499064224551284
0,0,0.07927397370608705
1,0,0.4585258360755626
0,0,0.035597870684548685
0,0,0.13989295525299333
0,0,0.2665677738072062
1,0,0.25158226709888015
0,0,0.2545324388533038
1,0,0.4076474632265689
0,0,0.13104165678412819
0,0,0.2611740725383427
0,0,0.2394410730721074
0,0,0.22892483906103378
1,1,0.6280560404441196
0,0,0.25064928366338435
0,0,0.21168818343170548
0,0,0.10068515350317855
0,0,0.049972038310681165
1,0,0.11298634071271645
0,0,0.23784283303888173
1,0,0.06283809372035488
0,0,0.06050346267200978
0,0,0.275291573822172
1,0,0.3261581254154395
1,1,0.758432628569
0,0,0.3094173956802826
0,0,0.45820433502673114
1,1,0.6756311775620553
0,0,0.1764374887951951
0,0,0.4002970087030337
0,0,0.10392796857137745
0,0,0.2273898373421847
0,0,0.088281416645665
0,0,0.17091756791414628
0,0,0.22492682043326195
0,0,0.09755197130902528
0,0,0.19666402308486278
1,1,0.500761572526059
0,0,0.04200376707522227
0,0,0.24656273729551145
0,0,0.2354821254170692
0,0,0.17377431127902726
0,0,0.2525104373533182
0,0,0.12352823100099435
0,0,0.286105158294288
1,1,0.7595420601912204
0,0,0.1810304828238048
0,0,0.13518108528491585
0,0,0.006820623371363211
0,0,0.07161927913495088
1,0,0.19426878743812614
1,0,0.4209663744390569
1,0,0.19827760510202205
0,0,0.055738213825068085
0,0,0.12667424781256068
0,0,0.3217988475594167
0,0,0.18624475852006886
0,0,0.20857676746282292
0,0,0.18923214479284642
0,0,0.24175387840668522
0,0,0.22191658104670212
1,1,0.6585917607611749
1,0,0.3784957541822041
0,0,0.23709579848112194
0,0,0.09190075387569384
0,0,0.21923477571245353
0,0,0.1524043436174324
1,0,0.10743460411327953
1,0,0.22259076506294673
1,1,0.6272225550752981
0,0,0.013027065478246998
0,0,0.1356604593441366
0,0,0.2015972761879897
1,1,0.7205567755962827
0,0,0.2133381096240228
0,0,0.1124521536631834
0,0,0.06828645546601743
0,0,0.09827816672154448
0,0,0.07407355325943975
0,0,0.20612317438968603
0,0,0.4354003811763561
1,0,0.12524746556108723
1,1,0.6095627212645853
1,1,0.9787873456016228
1,1,0.714369884881836
0,0,0.20538878912289277
1,0,0.3622088683754048
0,0,0.18734452266984175
0,0,0.1373604549601594
0,0,0.26671881994302077
1,0,0.1192914172099214
1,0,0.2738271318441692
0,0,0.2513376781630319
0,0,0.157750018431334
0,0,0.09182957504935817
0,0,0.25439510739195415
1,0,0.1991277868663212
0,0,0.2170014191057241
0,0,0.2344108348172046
1,0,0.05010475204612784
0,0,0.2484714081009695
0,0,0.15709122189936342
0,0,0.1571637649556178
0,0,0.22612393097791364
0,0,0.20482720011434374
0,0,0.16116093016700905
0,0,0.04721866270957766
1,0,0.1572696450405578
0,0,0.2497328718934336
1,0,0.08025082438657184
0,0,0.12485962003919385
1,1,0.6087940753011916
0,0,0.07473388046743189
0,1,0.5158891385223942
1,1,0.733459000139895
0,0,0.12469988602063019
0,0,0.22928328545522278
0,0,0.05269476065581516
1,0,0.38676248533145624
0,0,0.058211449052676396
0,0,0.20278878222486157
0,0,0.2115237959167965
0,0,0.26389109387948534
1,0,0.17768057286762165
0,0,0.21677889715104803
0,0,0.16717466084003846
0,0,0.17095730395513142
0,0,0.21048071694657164
0,0,0.06843017794362129
1,0,0.24726978930315746
0,0,0.2581677879678764
0,0,0.04539594367269698
1,0,0.4543120113906271
0,0,0.10115916535686431
0,0,0.08764848050098785
1,1,0.7411009883461733
1,0,0.15554649375159157
0,0,0.22702006409232522
0,0,0.15634033750233867
0,0,0.20692888017879596
0,0,0.15275034886155897
0,0,0.052891150608384924
0,0,0.3147403490605136
0,0,0.1137343902876404
0,0,0.2546980909834115
0,0,0.29192920217733515
0,0,0.09780893547483664
0,0,0.07282480201752442
0,0,0.04220184290401858
0,0,0.14177264619017302
0,0,0.27050260245586
0,0,0.019092570209031746
1,0,0.23902366540984823
0,0,0.10791414740772533
0,0,0.15288763387814125
0,0,0.2368714446812341
0,1,0.5079422531569093
0,0,0.2702058490119422
0,0,0.26295494178545364
0,0,0.4475536719956412
1,0,0.2214432750780448
0,0,0.09608564524759469
0,0,0.24780481394880696
0,1,0.5186205147227634
1,0,0.24786676956416812
0,0,0.31137870263582057
1,0,0.3145166183436566
0,0,0.16994307349719828
0,0,0.15929802670120777
0,0,0.0691564315946775
0,0,0.20148732149284887
0,0,0.2613292636312216
0,0,0.15455520571445094
0,0,0.09398960235022562
1,0,0.14679984570888874
0,0,0.43190784020936446
0,0,0.1330869614630436
0,0,0.09259088678059599
0,0,0.3371314307980096
0,0,0.3717457563197264
0,0,0.23426542668569303
0,0,0.06014086700195545
0,0,0.0610259558848204
0,0,0.09848802075662562
1,0,0.1182705789317465
0,0,0.05305321995986357
0,0,0.016388215362068657
0,0,0.16722662443249534
1,0,0.22629752633339062
0,1,0.5255334543756187
0,0,0.23818849167193248
1,1,0.6654264921643208
0,0,0.17877393244900003
1,0,0.171543211914541
1,0,0.40768016726032824
0,0,0.2855606260209289
0,0,0.21768530762901703
1,1,0.5795446816229973
0,0,0.2076559105605239
0,0,0.21570920775546099
1,0,0.2106121434376603
0,0,0.16881732766615282
1,1,0.6865757664779237
0,0,0.03256708000434942
0,0,0.029975001275367508
0,0,0.2145751733662476
0,0,0.17860366622086687
0,0,0.08784900230037275
0,0,0.18828806295949624
0,0,0.24753416184071173
0,0,0.17405375215012178
1,0,0.24060311165433707
0,0,0.12980058231515174
0,0,0.23262883255746974
0,0,0.1661823239740473
1,0,0.3310488386984161
0,0,0.21021238345451415
0,0,0.22681268490384615
1,0,0.1100572442991545
0,0,0.12066420448482848
0,0,0.26119790834566964
0,0,0.06659310155553173
0,0,0.11005198175758903
0,0,0.08008566877209283
0,0,0.12332227926544657
0,0,0.046484039485380574
0,0,0.2560895156328138
0,0,0.442276292248852
0,0,0.24409333144534198
0,0,0.1827626345355524
0,0,0.04298707095480596
0,0,0.1623901882221363
0,0,0.10301384125628674
0,0,0.24361780309903452
0,0,0.024726234916998505
0,0,0.11061261769243967
0,0,0.19716870787685983
0,0,0.1866566216879577
0,0,0.1949962696350604
0,0,0.1228775229011878
0,0,0.04612756983696593
0,0,0.11733990098309892
0,0,0.22051546069905162
0,0,0.12694321117639115
1,1,0.992861064423694
0,0,0.02328691511977291
0,0,0.17328058872655838
0,0,0.13831282014513474
0,0,0.24392338904589406
1,0,0.10031021867412258
0,0,0.1694012766992642
0,0,0.17909934689815596
0,0,0.15539426847861446
0,0,0.26775009968104047
0,0,0.21678558105847326
0,0,0.2012823436432561
0,0,0.07171819519835936
0,0,0.1588640213408738
0,0,0.08527039883073775
0,0,0.1685546548379348
1,0,0.23380591051259783
0,0,0.25666313423777243
0,0,0.25083259779713857
0,0,0.2849297559987128
0,0,0.0850734627321898
0,0,0.05663867700948768
0,0,0.04046993895051677
0,0,0.1472897612736115
0,0,0.18113993143371135
0,0,0.10169097585552489
0,0,0.1459465740717019
0,0,0.08024819462384374
0,0,0.4657383843685696
0,0,0.22299095690144757
1,0,0.046513325016955764
1,0,0.2895442592685955
0,0,0.24145004987480195
1,0,0.2759220157630927
0,0,0.06555341977148126
0,0,0.090729396911168
0,0,0.28470206006220194
0,0,0.23909228897429227
1,0,0.2694164645510351
1,0,0.27923367266305493
0,0,0.1787115153993857
0,0,0.18895883227226656
0,0,0.035388918019054305
1,0,0.11685226297667416
1,0,0.07529851463256299
0,0,0.052295497189918196
0,0,0.2532902183338591
0,0,0.3030443844098335
0,0,0.23356689658576843
0,0,0.11008113752120502
0,0,0.2834288575262888
0,0,0.21246365252231847
0,0,0.1810465814801283
0,0,0.052324629241394596
0,0,0.4365101985740998
0,0,0.2150989822179304
0,0,0.11725674944186518
0,0,0.20623263187532334
0,0,0.10733728368484743
1,1,0.6002269274001001
0,0,0.0835796844501521
0,0,0.24175713561330991
0,0,0.1713539611570319
0,0,0.07777662080635799
0,0,0.48802881412354315
1,0,0.2902462356796245
0,1,0.5949937234402516
0,0,0.15504123816341586
1,0,0.04190807669724028
0,0,0.21136529243883037
0,0,0.03721354575872428
1,0,0.291440070565339
1,0,0.18404462449484396
1,1,0.6004174952282946
0,0,0.1344405116390644
0,0,0.17068365177218736
0,0,0.04261734410939752
0,0,0.05036238072666648
0,0,0.17316139980689965
0,0,0.045249789083704695
0,0,0.19127942604893078
1,0,0.08082641814886325
0,0,0.04245673584753601
1,1,0.5174655438331452
0,0,0.19747078355956954
0,0,0.2291554374755835
0,0,0.17587405913709442
0,0,0.05123809359425597
1,0,0.43325800733633174
0,0,0.1640569163054604
0,0,0.17716299392997525
0,0,0.23392728752330727
0,0,0.17723023278335243
1,0,0.24825312063186852
0,0,0.19541258289877783
0,0,0.27524057840846894
0,0,0.13658852704685331
0,1,0.6249760248278754
0,0,0.1678602505089609
0,0,0.11481715929054785
0,0,0.11276583961688769
0,0,0.04670248148373456
0,0,0.10930340515993503
0,0,0.179894387583576
1,1,0.666146429840009
0,0,0.21146383389888967
0,0,0.05461171807452604
0,0,0.03856962758350839
0,0,0.41411334628570134
0,0,0.16623667401222428
0,0,0.12608150497533652
0,0,0.15220938772988107
1,1,0.911174290561937
0,0,0.17032941577433175
0,0,0.1959530805318262
1,0,0.1845508925807128
0,0,0.14885743772063875
1,0,0.17168187603507432
0,0,0.21486057089261992
0,0,0.17475619060280995
0,0,0.2027142995962165
0,0,0.11708817562242116
0,0,0.43771171392814945
0,0,0.23779377048056136
0,0,0.050058325306664195
1,0,0.38280926893055955
0,0,0.21503314755872632
0,0,0.12710303426837102
0,0,0.2766531855656334
0,0,0.2665100727097921
0,0,0.1512651741876589
0,0,0.11776370714598543
0,0,0.059795676037884826
0,0,0.1886768670813741
0,0,0.12102104557935559
0,0,0.1751322883859388
0,0,0.2120949768927976
0,0,0.2563602126864106
0,0,0.08539525973444131
1,1,0.5623692783560218
0,0,0.12971337143848943
0,0,0.046221870921022985
0,0,0.09286841277370805
0,0,0.2330511197605668
0,0,0.07001957967927165
0,0,0.21991759865282592
0,0,0.15018858029871263
0,0,0.22276288559981564
0,0,0.1123235488617211
1,0,0.11791162102793333
0,0,0.4960418707920804
0,0,0.03522449207271065
0,0,0.1698661414448091
0,0,0.12043849322381509
1,0,0.289471383678695
0,0,0.15045481533959862
0,0,0.13545000805387822
0,0,0.09400175264583567
1,0,0.1378616382835887
0,0,0.07196397673091592
0,1,0.7376121720051978
0,0,0.18920387174881473
0,0,0.11980641980037353
0,0,0.1314451523063961
0,0,0.16119943611435994
1,0,0.1887566573289066
1,0,0.35684629027089965
0,0,0.030700924474180595
1,0,0.37129466226787605
0,0,0.19685713374566965
0,0,0.20151470628452703
0,0,0.21415227134215728
0,0,0.1110194323134352
0,0,0.12318079888244073
1,0,0.22862830888618574
1,0,0.44201807312532015
0,0,0.05728897343277813
0,0,0.11560702901490598
0,0,0.17603266770570664
1,0,0.3229364038569122
0,0,0.29933064293590667
0,0,0.21968424416819488
0,0,0.07086413125772832
1,0,0.056070514927819934
0,0,0.24493055210899226
0,0,0.05575066314333207
1,0,0.18891907791289772
0,0,0.27339173545231765
0,0,0.09954248993607882
1,1,0.6918172749231742
0,0,0.1519215811204373
0,0,0.14980361971777797
1,0,0.21512782745486464
0,0,0.16058447401088866
0,0,0.22753570380460672
1,0,0.27177308742970496
0,0,0.20817636235662743
1,0,0.2685402612247837
1,0,0.25873373139467376
1,1,0.5700475289912755
0,0,0.2637396633621822
1,1,0.658427622345234
0,0,0.12488909513293435
0,0,0.21501619490996177
0,0,0.17934059421878054
0,0,0.010907630953164263
0,0,0.055432537360300585
0,0,0.031527787510957424
0,0,0.1574331958703533
1,1,0.5332106654261136
1,0,0.3988084046295015
0,0,0.16674354382545725
0,0,0.04408949932153404
0,0,0.44086059112600723
1,1,0.5644484024404186
0,0,0.05117713341726272
0,0,0.28299293737701586
1,0,0.49016845310942025
0,0,0.27521153353197253
0,0,0.07763129531770893
0,0,0.3547639608924405
0,0,0.04665372592994716
1,1,0.5377175564756003
0,0,0.15629845663363157
0,0,0.49763946895285527
0,0,0.2363587604221334
0,0,0.06957401640729112
0,0,0.10895093455283943
0,0,0.05568415843352248
1,1,0.564646589114671
0,0,0.126740520893692
0,0,0.3466195237307653
0,0,0.14860173742991106
0,0,0.150271643871258
0,0,0.2848959710581089
0,0,0.2706273146904537
0,0,0.2515060133676703
1,0,0.12471944694865755
0,0,0.21293524802609254
0,0,0.04108016269573049
0,0,0.02039430558808722
0,0,0.19925668929207493
0,0,0.02696243084369257
0,0,0.1208175149933379
0,0,0.21781356901505158
0,0,0.02084775813853945
0,0,0.22192283341371014
0,0,0.22323138439824422
0,0,0.17288711859201522
0,0,0.31476179102761187
0,0,0.29601281501581295
0,0,0.2593269825172087
1,0,0.06477644814437092
0,0,0.168278526620037
0,0,0.10323034006627417
1,1,0.5686364931049376
0,0,0.17545347927199215
0,0,0.04879584420987423
0,0,0.2939812251118695
1,0,0.0534781034753002
0,0,0.09955215751065717
0,0,0.2150725257520593
0,0,0.1275241762866587
1,0,0.30301480001041853
0,0,0.124145535314669
0,0,0.24803213001494284
0,0,0.14291389964674917
1,0,0.10216788927864083
0,0,0.1358392570294623
1,0,0.4772628377210809
0,0,0.12086680816541628
0,0,0.2688731875231436
0,0,0.2461448684539625
0,0,0.23245911366053654
0,0,0.09854371086143303
1,0,0.11668348553916265
0,0,0.1075706502674608
0,0,0.03583123368506549
0,0,0.056210478594653945
0,0,0.15757605592895008
0,0,0.2390685932196345
0,0,0.2267555494237167
0,0,0.14279542437454196
0,0,0.1909781130859296
0,0,0.30532041261280723
1,0,0.2578132168900725
0,0,0.2055675848185658
0,0,0.15137169390988103
0,0,0.23646565533346128
0,0,0.03405057662675787
0,0,0.0404489533516239
1,0,0.05121100394173381
0,0,0.0624543409237676
0,0,0.10744890648929936
0,0,0.10620342921457045
0,0,0.2281025026656976
0,0,0.17443158089975705
0,0,0.15282335962249208
1,0,0.1303359462561556
1,0,0.46634552358795994
0,0,0.16755823592934188
0,0,0.20043827832413877
1,0,0.4907857418880509
0,0,0.2536030410354649
1,1,0.6956051313918973
1,0,0.40034507159191635
0,0,0.20871478473074642
0,0,0.24776751708080028
1,0,0.17160526108417384
0,0,0.06254419094014026
0,0,0.3945255864847833
0,0,0.13609431910843778
0,0,0.11802266007415167
1,0,0.20946653833520784
0,0,0.14756844398498087
0,0,0.195636351764597
0,0,0.4935045790606071
0,0,0.23917325725754002
1,0,0.4443481997757381
0,0,0.10881295335541599
1,0,0.35204320017968144
0,0,0.009271279074396526
0,0,0.24444643624301846
0,0,0.1429515749871945
0,0,0.27522084275976694
0,0,0.24742096170997935
0,0,0.23948859422958604
1,1,0.5068587663705194
0,0,0.1980063141759076
0,0,0.06261656953622001
0,0,0.1283852470410623
0,0,0.13252010540323397
1,0,0.29389430702251557
0,0,0.24427919019147717
1,1,0.8857639323179147
0,1,0.6519179488225343
0,0,0.08855299371875243
1,0,0.2539506536764681
0,0,0.3419888871533019
0,0,0.05769616230482548
0,0,0.13830101883652582
1,0,0.24017599465614559
0,0,0.19536519060791288
0,0,0.47323161869106334
0,0,0.390410062070459
1,1,0.8180338693583539
0,0,0.12745731215586908
0,0,0.2648532848124158
0,0,0.1001324871800021
0,0,0.04615209308330256
0,0,0.11734496251594766
0,0,0.25628163440541707
1,0,0.25874411693082955
1,0,0.28545593683069037
0,0,0.22146956449930247
0,0,0.26643502625090687
0,0,0.20854379296989972
1,0,0.39305309285643913
0,0,0.11677337894450956
0,0,0.1538147418993543
0,0,0.06375771741518715
1,0,0.11520816576633544
0,0,0.17214996657903742
1,0,0.24023918399544625
0,0,0.054490246356322165
0,0,0.11519509827459268
0,0,0.1778202707379607
0,0,0.18404218996302438
1,0,0.27067181435803694
1,1,0.5401312263054588
0,0,0.19325954334258733
1,0,0.15722527783725934
0,0,0.06777647532648977
1,0,0.21038568382619247
0,0,0.12830311960610521
0,0,0.0579716219903612
0,0,0.07676124237647455
0,0,0.28455400180326
0,0,0.16099269069563957
0,0,0.21302962974797396
0,0,0.1821510002988031
1,0,0.22485438932975021
1,1,0.9319680546651588
0,0,0.025481108313464427
0,0,0.10990722005810474
1,0,0.1509537990481092
0,0,0.2100349377720706
0,0,0.28954702428985873
0,0,0.3621390092226683
0,0,0.2210971126931818
0,0,0.25560851373506055
0,0,0.24671399004327657
0,0,0.18778566938496724
0,0,0.294602287964552
0,0,0.2581837477760049
0,0,0.19475905889084985
0,0,0.05005240605945207
0,0,0.2723476074430979
0,0,0.13581359576725563
1,0,0.2536387384288928
0,0,0.10608706201602398
0,0,0.11240504071759577
0,0,0.23494111059324552
0,0,0.23238747650058822
0,0,0.19618839222615334
1,1,0.5095682394664374
0,0,0.024492396583924665
0,0,0.12104711636639587
0,0,0.05868548945285303
0,0,0.05683877970909846
1,0,0.2571655896663634
1,0,0.1977588196376249
0,0,0.20976228933456192
0,0,0.2383059916049331
0,0,0.37826152970077276
0,0,0.17194770215957966
0,0,0.14782430749435657
0,0,0.3695803590151032
0,0,0.12229714227317874
0,0,0.11253170819290774
1,0,0.30165942362959236
0,0,0.09879888537939804
0,0,0.23836823300780302
0,0,0.20376566799664506
1,0,0.425588423410471
0,0,0.27809135806595076
0,0,0.1296780363077216
0,0,0.21304920592091262
0,0,0.19646386048989858
0,0,0.20575434599262876
0,0,0.14577499020325713
0,0,0.33899160566114056
0,0,0.1763458684124043
0,0,0.06313521399246842
0,0,0.14943202846470174
1,0,0.25315235859458773
1,0,0.29765759800044866
0,0,0.03525629445763615
0,0,0.20527034115724785
1,0,0.12173786674410292
1,0,0.13675034512716452
0,0,0.1732935688583135
0,0,0.04918998440270317
0,0,0.0912539620569025
1,1,0.5271202160248973
1,0,0.19573134778814286
0,0,0.06295348023259423
1,0,0.06412526044131048
0,0,0.1884683724063745
0,0,0.053047136653677815
0,0,0.12041979872617763
0,0,0.18920596505524284
0,0,0.1812432778537517
0,0,0.06441199360985599
0,0,0.11869756609290961
0,0,0.18285315438511265
0,1,0.5267956813193476
1,1,0.8128561269729194
1,0,0.3698072213323358
0,0,0.23430870596112427
0,0,0.099254179490493
0,0,0.1026776107202291
0,0,0.004017076231770601
0,0,0.23830261521535046
1,0,0.18188176903545586
0,0,0.18682074518199307
0,0,0.23462518236945545
0,0,0.4681667952900509
0,0,0.22681587908161507
0,0,0.05800797494363212
0,0,0.10053889069787954
0,0,0.06596630436256758
0,0,0.068128700857895
0,0,0.10321951577713129
0,0,0.15168144955471313
0,0,0.16080180863106622
1,0,0.2046118713104808
0,0,0.20287678861328381
0,0,0.43710331774424915
0,0,0.4400784903855066
1,0,0.22385596894255555
0,0,0.11265964388269423
0,0,0.41953723835904827
0,0,0.2188627138401714
0,0,0.047597053011220594
0,0,0.1275636226159258
0,0,0.2040524629963555
0,0,0.2758403247933584
0,0,0.21734700044783264
0,0,0.10996010650478172
0,0,0.45044257324181436
1,0,0.15173865882411716
0,0,0.2636626073726418
0,0,0.16803149503377768
0,0,0.13706499555514107
0,0,0.13124577660372777
0,0,0.05406117851828549
0,0,0.24707177516630904
0,0,0.08799324208955968
0,0,0.21156117436040844
0,0,0.15422742288370136
0,0,0.2425898642750053
0,0,0.03279821261358496
0,0,0.2636664833394031
1,0,0.04858027523895
0,0,0.2543607409344564
1,0,0.15204148105142554
0,0,0.10057278129821023
0,1,0.6388445456111458
1,1,0.6566345073065498
0,0,0.44290405527643606
0,0,0.17151956705701868
0,0,0.1675005189259448
0,0,0.19499292749579572
0,0,0.2308969237953684
0,0,0.05246781524368434
1,1,0.5473326373110762
1,0,0.21887929787422164
0,0,0.22092639845078768
0,0,0.024483794364036717
0,0,0.18244853761884045
0,0,0.1916434958618734
0,0,0.24857150930794308
0,0,0.09099388059512828
0,0,0.15274457542070216
0,0,0.2510654147648332
0,0,0.11103171807297947
1,1,0.5147150517711918
0,1,0.6996488288320516
0,0,0.25325801428619354
0,0,0.1354809558995146
0,0,0.18835853111613754
1,1,0.6503863576106068
0,0,0.2713038063840859
0,0,0.11453634183419051
0,0,0.1827052900174433
0,0,0.18364395027074304
1,0,0.4284782351506128
0,0,0.068644395944948
0,0,0.07679229025120901
0,0,0.2020610839855156
1,1,0.5578056637502101
1,1,0.6302508903278717
0,0,0.18719086892330306
